ID,age,animal.id,MouseID,Sex,Genotype,values,assay,experiment.date,treatment,dam,cohort,gram.values
456,151,25764,456,M,+/+,27340,Lean Mass,2021-01-26,AL,128,2,27.34
456,158,25764,456,M,+/+,39900,Body Weight,2021-02-02,AL,128,2,39.9
456,158,25764,456,M,+/+,9970,Total Fat Mass,2021-02-02,AL,128,2,9.97
456,158,25764,456,M,+/+,26690,Lean Mass,2021-02-02,AL,128,2,26.69
456,165,25764,456,M,+/+,42000,Body Weight,2021-02-09,AL,128,2,42
456,165,25764,456,M,+/+,11640,Total Fat Mass,2021-02-09,AL,128,2,11.64
456,165,25764,456,M,+/+,27400,Lean Mass,2021-02-09,AL,128,2,27.4
458,26,25766,458,F,+/+,11400,Body Weight,2020-09-23,AL,128,2,11.4
458,26,25766,458,F,+/+,1100,Total Fat Mass,2020-09-23,AL,128,2,1.1
458,26,25766,458,F,+/+,8980,Lean Mass,2020-09-23,AL,128,2,8.98
458,21,25766,458,F,+/+,9300,Body Weight,2020-09-18,AL,128,2,9.3
458,21,25766,458,F,+/+,950,Total Fat Mass,2020-09-18,AL,128,2,0.95
458,21,25766,458,F,+/+,7380,Lean Mass,2020-09-18,AL,128,2,7.38
458,33,25766,458,F,+/+,14900,Body Weight,2020-09-30,AL,128,2,14.9
458,33,25766,458,F,+/+,880,Total Fat Mass,2020-09-30,AL,128,2,0.88
458,33,25766,458,F,+/+,12590,Lean Mass,2020-09-30,AL,128,2,12.59
458,40,25766,458,F,+/+,17200,Body Weight,2020-10-07,AL,128,2,17.2
458,40,25766,458,F,+/+,1570,Total Fat Mass,2020-10-07,AL,128,2,1.57
458,40,25766,458,F,+/+,14190,Lean Mass,2020-10-07,AL,128,2,14.19
458,47,25766,458,F,+/+,18100,Body Weight,2020-10-14,AL,128,2,18.1
458,47,25766,458,F,+/+,1530,Total Fat Mass,2020-10-14,AL,128,2,1.53
458,47,25766,458,F,+/+,14810,Lean Mass,2020-10-14,AL,128,2,14.81
458,54,25766,458,F,+/+,18600,Body Weight,2020-10-21,AL,128,2,18.6
458,54,25766,458,F,+/+,1680,Total Fat Mass,2020-10-21,AL,128,2,1.68
458,54,25766,458,F,+/+,14930,Lean Mass,2020-10-21,AL,128,2,14.93
458,61,25766,458,F,+/+,18900,Body Weight,2020-10-28,AL,128,2,18.9
458,61,25766,458,F,+/+,1800,Total Fat Mass,2020-10-28,AL,128,2,1.8
458,61,25766,458,F,+/+,15580,Lean Mass,2020-10-28,AL,128,2,15.58
458,68,25766,458,F,+/+,19400,Body Weight,2020-11-04,AL,128,2,19.4
458,68,25766,458,F,+/+,2000,Total Fat Mass,2020-11-04,AL,128,2,2
458,68,25766,458,F,+/+,15740,Lean Mass,2020-11-04,AL,128,2,15.74
458,75,25766,458,F,+/+,19900,Body Weight,2020-11-11,AL,128,2,19.9
458,75,25766,458,F,+/+,2040,Total Fat Mass,2020-11-11,AL,128,2,2.04
458,75,25766,458,F,+/+,15970,Lean Mass,2020-11-11,AL,128,2,15.97
458,82,25766,458,F,+/+,21000,Body Weight,2020-11-18,AL,128,2,21
458,82,25766,458,F,+/+,2920,Total Fat Mass,2020-11-18,AL,128,2,2.92
458,82,25766,458,F,+/+,16270,Lean Mass,2020-11-18,AL,128,2,16.27
458,89,25766,458,F,+/+,21500,Body Weight,2020-11-25,AL,128,2,21.5
458,89,25766,458,F,+/+,2890,Total Fat Mass,2020-11-25,AL,128,2,2.89
458,89,25766,458,F,+/+,16620,Lean Mass,2020-11-25,AL,128,2,16.62
458,96,25766,458,F,+/+,22600,Body Weight,2020-12-02,AL,128,2,22.6
458,96,25766,458,F,+/+,3260,Total Fat Mass,2020-12-02,AL,128,2,3.26
458,96,25766,458,F,+/+,17580,Lean Mass,2020-12-02,AL,128,2,17.58
458,103,25766,458,F,+/+,23900,Body Weight,2020-12-09,AL,128,2,23.9
458,103,25766,458,F,+/+,3790,Total Fat Mass,2020-12-09,AL,128,2,3.79
458,103,25766,458,F,+/+,18350,Lean Mass,2020-12-09,AL,128,2,18.35
458,110,25766,458,F,+/+,23600,Body Weight,2020-12-16,AL,128,2,23.6
458,110,25766,458,F,+/+,2430,Total Fat Mass,2020-12-16,AL,128,2,2.43
458,110,25766,458,F,+/+,19440,Lean Mass,2020-12-16,AL,128,2,19.44
458,117,25766,458,F,+/+,25600,Body Weight,2020-12-23,AL,128,2,25.6
458,117,25766,458,F,+/+,4690,Total Fat Mass,2020-12-23,AL,128,2,4.69
458,117,25766,458,F,+/+,18440,Lean Mass,2020-12-23,AL,128,2,18.44
458,129,25766,458,F,+/+,29200,Body Weight,2021-01-04,AL,128,2,29.2
458,129,25766,458,F,+/+,7950,Total Fat Mass,2021-01-04,AL,128,2,7.95
458,129,25766,458,F,+/+,18950,Lean Mass,2021-01-04,AL,128,2,18.95
458,137,25766,458,F,+/+,28000,Body Weight,2021-01-12,AL,128,2,28
458,137,25766,458,F,+/+,7550,Total Fat Mass,2021-01-12,AL,128,2,7.55
458,137,25766,458,F,+/+,17990,Lean Mass,2021-01-12,AL,128,2,17.99
458,144,25766,458,F,+/+,33200,Body Weight,2021-01-19,AL,128,2,33.2
458,144,25766,458,F,+/+,5530,Total Fat Mass,2021-01-19,AL,128,2,5.53
458,144,25766,458,F,+/+,18820,Lean Mass,2021-01-19,AL,128,2,18.82
458,151,25766,458,F,+/+,31200,Body Weight,2021-01-26,AL,128,2,31.2
458,151,25766,458,F,+/+,10720,Total Fat Mass,2021-01-26,AL,128,2,10.72
458,151,25766,458,F,+/+,18500,Lean Mass,2021-01-26,AL,128,2,18.5
458,158,25766,458,F,+/+,32500,Body Weight,2021-02-02,AL,128,2,32.5
458,158,25766,458,F,+/+,10750,Total Fat Mass,2021-02-02,AL,128,2,10.75
458,158,25766,458,F,+/+,19390,Lean Mass,2021-02-02,AL,128,2,19.39
458,165,25766,458,F,+/+,32600,Body Weight,2021-02-09,AL,128,2,32.6
458,165,25766,458,F,+/+,10890,Total Fat Mass,2021-02-09,AL,128,2,10.89
458,165,25766,458,F,+/+,19210,Lean Mass,2021-02-09,AL,128,2,19.21
459,26,25767,459,F,+/+,9600,Body Weight,2020-09-23,AL,128,2,9.6
459,26,25767,459,F,+/+,780,Total Fat Mass,2020-09-23,AL,128,2,0.78
459,26,25767,459,F,+/+,7760,Lean Mass,2020-09-23,AL,128,2,7.76
459,21,25767,459,F,+/+,8000,Body Weight,2020-09-18,AL,128,2,8
459,21,25767,459,F,+/+,870,Total Fat Mass,2020-09-18,AL,128,2,0.87
459,21,25767,459,F,+/+,6700,Lean Mass,2020-09-18,AL,128,2,6.7
459,33,25767,459,F,+/+,13900,Body Weight,2020-09-30,AL,128,2,13.9
459,33,25767,459,F,+/+,1310,Total Fat Mass,2020-09-30,AL,128,2,1.31
459,33,25767,459,F,+/+,11480,Lean Mass,2020-09-30,AL,128,2,11.48
459,40,25767,459,F,+/+,16400,Body Weight,2020-10-07,AL,128,2,16.4
459,40,25767,459,F,+/+,1530,Total Fat Mass,2020-10-07,AL,128,2,1.53
459,40,25767,459,F,+/+,13210,Lean Mass,2020-10-07,AL,128,2,13.21
459,47,25767,459,F,+/+,17200,Body Weight,2020-10-14,AL,128,2,17.2
459,47,25767,459,F,+/+,1400,Total Fat Mass,2020-10-14,AL,128,2,1.4
459,47,25767,459,F,+/+,13480,Lean Mass,2020-10-14,AL,128,2,13.48
459,54,25767,459,F,+/+,19300,Body Weight,2020-10-21,AL,128,2,19.3
459,54,25767,459,F,+/+,1720,Total Fat Mass,2020-10-21,AL,128,2,1.72
459,54,25767,459,F,+/+,14860,Lean Mass,2020-10-21,AL,128,2,14.86
459,61,25767,459,F,+/+,18600,Body Weight,2020-10-28,AL,128,2,18.6
459,61,25767,459,F,+/+,1890,Total Fat Mass,2020-10-28,AL,128,2,1.89
459,61,25767,459,F,+/+,15440,Lean Mass,2020-10-28,AL,128,2,15.44
459,68,25767,459,F,+/+,18500,Body Weight,2020-11-04,AL,128,2,18.5
459,68,25767,459,F,+/+,1640,Total Fat Mass,2020-11-04,AL,128,2,1.64
459,68,25767,459,F,+/+,15280,Lean Mass,2020-11-04,AL,128,2,15.28
459,75,25767,459,F,+/+,19000,Body Weight,2020-11-11,AL,128,2,19
459,75,25767,459,F,+/+,1410,Total Fat Mass,2020-11-11,AL,128,2,1.41
459,75,25767,459,F,+/+,16060,Lean Mass,2020-11-11,AL,128,2,16.06
459,82,25767,459,F,+/+,20200,Body Weight,2020-11-18,AL,128,2,20.2
459,82,25767,459,F,+/+,2640,Total Fat Mass,2020-11-18,AL,128,2,2.64
459,82,25767,459,F,+/+,15330,Lean Mass,2020-11-18,AL,128,2,15.33
459,89,25767,459,F,+/+,21400,Body Weight,2020-11-25,AL,128,2,21.4
459,89,25767,459,F,+/+,3080,Total Fat Mass,2020-11-25,AL,128,2,3.08
459,89,25767,459,F,+/+,16140,Lean Mass,2020-11-25,AL,128,2,16.14
459,96,25767,459,F,+/+,22000,Body Weight,2020-12-02,AL,128,2,22
459,96,25767,459,F,+/+,3780,Total Fat Mass,2020-12-02,AL,128,2,3.78
459,96,25767,459,F,+/+,16950,Lean Mass,2020-12-02,AL,128,2,16.95
459,103,25767,459,F,+/+,21700,Body Weight,2020-12-09,AL,128,2,21.7
459,103,25767,459,F,+/+,2840,Total Fat Mass,2020-12-09,AL,128,2,2.84
459,103,25767,459,F,+/+,16690,Lean Mass,2020-12-09,AL,128,2,16.69
459,110,25767,459,F,+/+,21500,Body Weight,2020-12-16,AL,128,2,21.5
459,110,25767,459,F,+/+,990,Total Fat Mass,2020-12-16,AL,128,2,0.99
459,110,25767,459,F,+/+,18650,Lean Mass,2020-12-16,AL,128,2,18.65
459,117,25767,459,F,+/+,22800,Body Weight,2020-12-23,AL,128,2,22.8
459,117,25767,459,F,+/+,3790,Total Fat Mass,2020-12-23,AL,128,2,3.79
459,117,25767,459,F,+/+,17160,Lean Mass,2020-12-23,AL,128,2,17.16
459,129,25767,459,F,+/+,26200,Body Weight,2021-01-04,AL,128,2,26.2
459,129,25767,459,F,+/+,6170,Total Fat Mass,2021-01-04,AL,128,2,6.17
459,129,25767,459,F,+/+,17670,Lean Mass,2021-01-04,AL,128,2,17.67
459,137,25767,459,F,+/+,31200,Body Weight,2021-01-12,AL,128,2,31.2
459,137,25767,459,F,+/+,9130,Total Fat Mass,2021-01-12,AL,128,2,9.13
459,137,25767,459,F,+/+,19230,Lean Mass,2021-01-12,AL,128,2,19.23
459,144,25767,459,F,+/+,25000,Body Weight,2021-01-19,AL,128,2,25
459,144,25767,459,F,+/+,5830,Total Fat Mass,2021-01-19,AL,128,2,5.83
459,144,25767,459,F,+/+,16420,Lean Mass,2021-01-19,AL,128,2,16.42
459,151,25767,459,F,+/+,26400,Body Weight,2021-01-26,AL,128,2,26.4
459,151,25767,459,F,+/+,5990,Total Fat Mass,2021-01-26,AL,128,2,5.99
459,151,25767,459,F,+/+,17910,Lean Mass,2021-01-26,AL,128,2,17.91
459,158,25767,459,F,+/+,27800,Body Weight,2021-02-02,AL,128,2,27.8
459,158,25767,459,F,+/+,7720,Total Fat Mass,2021-02-02,AL,128,2,7.72
459,158,25767,459,F,+/+,18070,Lean Mass,2021-02-02,AL,128,2,18.07
459,165,25767,459,F,+/+,31000,Body Weight,2021-02-09,AL,128,2,31
459,165,25767,459,F,+/+,10380,Total Fat Mass,2021-02-09,AL,128,2,10.38
459,165,25767,459,F,+/+,18530,Lean Mass,2021-02-09,AL,128,2,18.53
460,28,25723,460,M,+/+,15700,Body Weight,2020-09-23,AL,146,2,15.7
460,28,25723,460,M,+/+,1260,Total Fat Mass,2020-09-23,AL,146,2,1.26
460,28,25723,460,M,+/+,13400,Lean Mass,2020-09-23,AL,146,2,13.4
460,35,25723,460,M,+/+,21100,Body Weight,2020-09-30,AL,146,2,21.1
460,35,25723,460,M,+/+,1360,Total Fat Mass,2020-09-30,AL,146,2,1.36
460,35,25723,460,M,+/+,18230,Lean Mass,2020-09-30,AL,146,2,18.23
460,42,25723,460,M,+/+,22200,Body Weight,2020-10-07,AL,146,2,22.2
460,42,25723,460,M,+/+,1110,Total Fat Mass,2020-10-07,AL,146,2,1.11
460,42,25723,460,M,+/+,19430,Lean Mass,2020-10-07,AL,146,2,19.43
460,49,25723,460,M,+/+,23200,Body Weight,2020-10-14,AL,146,2,23.2
460,49,25723,460,M,+/+,1340,Total Fat Mass,2020-10-14,AL,146,2,1.34
460,49,25723,460,M,+/+,20010,Lean Mass,2020-10-14,AL,146,2,20.01
460,56,25723,460,M,+/+,24700,Body Weight,2020-10-21,AL,146,2,24.7
460,56,25723,460,M,+/+,1650,Total Fat Mass,2020-10-21,AL,146,2,1.65
460,56,25723,460,M,+/+,20860,Lean Mass,2020-10-21,AL,146,2,20.86
460,63,25723,460,M,+/+,24800,Body Weight,2020-10-28,AL,146,2,24.8
460,63,25723,460,M,+/+,2170,Total Fat Mass,2020-10-28,AL,146,2,2.17
460,63,25723,460,M,+/+,20850,Lean Mass,2020-10-28,AL,146,2,20.85
460,70,25723,460,M,+/+,25100,Body Weight,2020-11-04,AL,146,2,25.1
460,70,25723,460,M,+/+,2010,Total Fat Mass,2020-11-04,AL,146,2,2.01
460,70,25723,460,M,+/+,21490,Lean Mass,2020-11-04,AL,146,2,21.49
460,21,25723,460,M,+/+,10100,Body Weight,2020-09-16,AL,146,2,10.1
460,21,25723,460,M,+/+,520,Total Fat Mass,2020-09-16,AL,146,2,0.52
460,21,25723,460,M,+/+,8850,Lean Mass,2020-09-16,AL,146,2,8.85
460,77,25723,460,M,+/+,25800,Body Weight,2020-11-11,AL,146,2,25.8
460,77,25723,460,M,+/+,2600,Total Fat Mass,2020-11-11,AL,146,2,2.6
460,77,25723,460,M,+/+,21810,Lean Mass,2020-11-11,AL,146,2,21.81
460,84,25723,460,M,+/+,29600,Body Weight,2020-11-18,AL,146,2,29.6
460,84,25723,460,M,+/+,5350,Total Fat Mass,2020-11-18,AL,146,2,5.35
460,84,25723,460,M,+/+,21740,Lean Mass,2020-11-18,AL,146,2,21.74
460,91,25723,460,M,+/+,30900,Body Weight,2020-11-25,AL,146,2,30.9
460,91,25723,460,M,+/+,7580,Total Fat Mass,2020-11-25,AL,146,2,7.58
460,91,25723,460,M,+/+,21060,Lean Mass,2020-11-25,AL,146,2,21.06
460,98,25723,460,M,+/+,33100,Body Weight,2020-12-02,AL,146,2,33.1
460,98,25723,460,M,+/+,8130,Total Fat Mass,2020-12-02,AL,146,2,8.13
460,98,25723,460,M,+/+,23090,Lean Mass,2020-12-02,AL,146,2,23.09
460,105,25723,460,M,+/+,34000,Body Weight,2020-12-09,AL,146,2,34
460,105,25723,460,M,+/+,8670,Total Fat Mass,2020-12-09,AL,146,2,8.67
460,105,25723,460,M,+/+,22930,Lean Mass,2020-12-09,AL,146,2,22.93
460,112,25723,460,M,+/+,34700,Body Weight,2020-12-16,AL,146,2,34.7
460,112,25723,460,M,+/+,9170,Total Fat Mass,2020-12-16,AL,146,2,9.17
460,112,25723,460,M,+/+,23830,Lean Mass,2020-12-16,AL,146,2,23.83
460,119,25723,460,M,+/+,35000,Body Weight,2020-12-23,AL,146,2,35
460,119,25723,460,M,+/+,8740,Total Fat Mass,2020-12-23,AL,146,2,8.74
460,119,25723,460,M,+/+,23320,Lean Mass,2020-12-23,AL,146,2,23.32
460,131,25723,460,M,+/+,39600,Body Weight,2021-01-04,AL,146,2,39.6
460,131,25723,460,M,+/+,12690,Total Fat Mass,2021-01-04,AL,146,2,12.69
460,131,25723,460,M,+/+,24420,Lean Mass,2021-01-04,AL,146,2,24.42
460,139,25723,460,M,+/+,40600,Body Weight,2021-01-12,AL,146,2,40.6
460,139,25723,460,M,+/+,13730,Total Fat Mass,2021-01-12,AL,146,2,13.73
460,139,25723,460,M,+/+,24580,Lean Mass,2021-01-12,AL,146,2,24.58
460,146,25723,460,M,+/+,42000,Body Weight,2021-01-19,AL,146,2,42
460,146,25723,460,M,+/+,15280,Total Fat Mass,2021-01-19,AL,146,2,15.28
460,146,25723,460,M,+/+,24450,Lean Mass,2021-01-19,AL,146,2,24.45
460,153,25723,460,M,+/+,43300,Body Weight,2021-01-26,AL,146,2,43.3
460,153,25723,460,M,+/+,16480,Total Fat Mass,2021-01-26,AL,146,2,16.48
460,153,25723,460,M,+/+,24600,Lean Mass,2021-01-26,AL,146,2,24.6
460,160,25723,460,M,+/+,44500,Body Weight,2021-02-02,AL,146,2,44.5
460,160,25723,460,M,+/+,18130,Total Fat Mass,2021-02-02,AL,146,2,18.13
460,160,25723,460,M,+/+,24220,Lean Mass,2021-02-02,AL,146,2,24.22
460,167,25723,460,M,+/+,46000,Body Weight,2021-02-09,AL,146,2,46
460,167,25723,460,M,+/+,18570,Total Fat Mass,2021-02-09,AL,146,2,18.57
460,167,25723,460,M,+/+,25370,Lean Mass,2021-02-09,AL,146,2,25.37
461,28,25724,461,M,+/+,16000,Body Weight,2020-09-23,AL,146,2,16
461,28,25724,461,M,+/+,980,Total Fat Mass,2020-09-23,AL,146,2,0.98
461,28,25724,461,M,+/+,13360,Lean Mass,2020-09-23,AL,146,2,13.36
461,35,25724,461,M,+/+,21400,Body Weight,2020-09-30,AL,146,2,21.4
461,35,25724,461,M,+/+,1320,Total Fat Mass,2020-09-30,AL,146,2,1.32
461,35,25724,461,M,+/+,18390,Lean Mass,2020-09-30,AL,146,2,18.39
461,42,25724,461,M,+/+,21900,Body Weight,2020-10-07,AL,146,2,21.9
461,42,25724,461,M,+/+,880,Total Fat Mass,2020-10-07,AL,146,2,0.88
461,42,25724,461,M,+/+,19120,Lean Mass,2020-10-07,AL,146,2,19.12
461,49,25724,461,M,+/+,22700,Body Weight,2020-10-14,AL,146,2,22.7
461,49,25724,461,M,+/+,1190,Total Fat Mass,2020-10-14,AL,146,2,1.19
461,49,25724,461,M,+/+,19590,Lean Mass,2020-10-14,AL,146,2,19.59
461,56,25724,461,M,+/+,24400,Body Weight,2020-10-21,AL,146,2,24.4
461,56,25724,461,M,+/+,1580,Total Fat Mass,2020-10-21,AL,146,2,1.58
461,56,25724,461,M,+/+,20280,Lean Mass,2020-10-21,AL,146,2,20.28
461,63,25724,461,M,+/+,24800,Body Weight,2020-10-28,AL,146,2,24.8
461,63,25724,461,M,+/+,1740,Total Fat Mass,2020-10-28,AL,146,2,1.74
461,63,25724,461,M,+/+,20350,Lean Mass,2020-10-28,AL,146,2,20.35
461,70,25724,461,M,+/+,24700,Body Weight,2020-11-04,AL,146,2,24.7
461,70,25724,461,M,+/+,1250,Total Fat Mass,2020-11-04,AL,146,2,1.25
461,70,25724,461,M,+/+,21080,Lean Mass,2020-11-04,AL,146,2,21.08
461,21,25724,461,M,+/+,11100,Body Weight,2020-09-16,AL,146,2,11.1
461,21,25724,461,M,+/+,70,Total Fat Mass,2020-09-16,AL,146,2,0.07
461,21,25724,461,M,+/+,9370,Lean Mass,2020-09-16,AL,146,2,9.37
461,77,25724,461,M,+/+,25400,Body Weight,2020-11-11,AL,146,2,25.4
461,77,25724,461,M,+/+,1190,Total Fat Mass,2020-11-11,AL,146,2,1.19
461,77,25724,461,M,+/+,22110,Lean Mass,2020-11-11,AL,146,2,22.11
461,84,25724,461,M,+/+,28300,Body Weight,2020-11-18,AL,146,2,28.3
461,84,25724,461,M,+/+,5380,Total Fat Mass,2020-11-18,AL,146,2,5.38
461,84,25724,461,M,+/+,20700,Lean Mass,2020-11-18,AL,146,2,20.7
461,91,25724,461,M,+/+,29900,Body Weight,2020-11-25,AL,146,2,29.9
461,91,25724,461,M,+/+,5710,Total Fat Mass,2020-11-25,AL,146,2,5.71
461,91,25724,461,M,+/+,21500,Lean Mass,2020-11-25,AL,146,2,21.5
461,98,25724,461,M,+/+,31800,Body Weight,2020-12-02,AL,146,2,31.8
461,98,25724,461,M,+/+,7300,Total Fat Mass,2020-12-02,AL,146,2,7.3
461,98,25724,461,M,+/+,21780,Lean Mass,2020-12-02,AL,146,2,21.78
461,105,25724,461,M,+/+,32500,Body Weight,2020-12-09,AL,146,2,32.5
461,105,25724,461,M,+/+,7110,Total Fat Mass,2020-12-09,AL,146,2,7.11
461,105,25724,461,M,+/+,22380,Lean Mass,2020-12-09,AL,146,2,22.38
461,112,25724,461,M,+/+,33700,Body Weight,2020-12-16,AL,146,2,33.7
461,112,25724,461,M,+/+,8630,Total Fat Mass,2020-12-16,AL,146,2,8.63
461,112,25724,461,M,+/+,23080,Lean Mass,2020-12-16,AL,146,2,23.08
461,119,25724,461,M,+/+,34200,Body Weight,2020-12-23,AL,146,2,34.2
461,119,25724,461,M,+/+,9680,Total Fat Mass,2020-12-23,AL,146,2,9.68
461,119,25724,461,M,+/+,22160,Lean Mass,2020-12-23,AL,146,2,22.16
461,131,25724,461,M,+/+,37100,Body Weight,2021-01-04,AL,146,2,37.1
461,131,25724,461,M,+/+,10810,Total Fat Mass,2021-01-04,AL,146,2,10.81
461,131,25724,461,M,+/+,23700,Lean Mass,2021-01-04,AL,146,2,23.7
461,139,25724,461,M,+/+,39000,Body Weight,2021-01-12,AL,146,2,39
461,139,25724,461,M,+/+,12920,Total Fat Mass,2021-01-12,AL,146,2,12.92
461,139,25724,461,M,+/+,23630,Lean Mass,2021-01-12,AL,146,2,23.63
461,146,25724,461,M,+/+,41400,Body Weight,2021-01-19,AL,146,2,41.4
461,146,25724,461,M,+/+,14590,Total Fat Mass,2021-01-19,AL,146,2,14.59
461,146,25724,461,M,+/+,24290,Lean Mass,2021-01-19,AL,146,2,24.29
461,153,25724,461,M,+/+,42600,Body Weight,2021-01-26,AL,146,2,42.6
461,153,25724,461,M,+/+,15650,Total Fat Mass,2021-01-26,AL,146,2,15.65
461,153,25724,461,M,+/+,24700,Lean Mass,2021-01-26,AL,146,2,24.7
461,160,25724,461,M,+/+,44000,Body Weight,2021-02-02,AL,146,2,44
461,160,25724,461,M,+/+,17670,Total Fat Mass,2021-02-02,AL,146,2,17.67
461,160,25724,461,M,+/+,23870,Lean Mass,2021-02-02,AL,146,2,23.87
461,167,25724,461,M,+/+,45100,Body Weight,2021-02-09,AL,146,2,45.1
461,167,25724,461,M,+/+,17640,Total Fat Mass,2021-02-09,AL,146,2,17.64
461,167,25724,461,M,+/+,24670,Lean Mass,2021-02-09,AL,146,2,24.67
462,28,25725,462,F,+/+,13000,Body Weight,2020-09-23,AL,146,2,13
462,28,25725,462,F,+/+,1060,Total Fat Mass,2020-09-23,AL,146,2,1.06
462,28,25725,462,F,+/+,10790,Lean Mass,2020-09-23,AL,146,2,10.79
462,35,25725,462,F,+/+,17200,Body Weight,2020-09-30,AL,146,2,17.2
462,35,25725,462,F,+/+,1590,Total Fat Mass,2020-09-30,AL,146,2,1.59
462,35,25725,462,F,+/+,14140,Lean Mass,2020-09-30,AL,146,2,14.14
462,42,25725,462,F,+/+,19100,Body Weight,2020-10-07,AL,146,2,19.1
462,42,25725,462,F,+/+,1620,Total Fat Mass,2020-10-07,AL,146,2,1.62
462,42,25725,462,F,+/+,15720,Lean Mass,2020-10-07,AL,146,2,15.72
462,49,25725,462,F,+/+,20000,Body Weight,2020-10-14,AL,146,2,20
462,49,25725,462,F,+/+,1760,Total Fat Mass,2020-10-14,AL,146,2,1.76
462,49,25725,462,F,+/+,16120,Lean Mass,2020-10-14,AL,146,2,16.12
462,56,25725,462,F,+/+,20300,Body Weight,2020-10-21,AL,146,2,20.3
462,56,25725,462,F,+/+,1730,Total Fat Mass,2020-10-21,AL,146,2,1.73
462,56,25725,462,F,+/+,16960,Lean Mass,2020-10-21,AL,146,2,16.96
462,63,25725,462,F,+/+,21100,Body Weight,2020-10-28,AL,146,2,21.1
462,63,25725,462,F,+/+,1630,Total Fat Mass,2020-10-28,AL,146,2,1.63
462,63,25725,462,F,+/+,17560,Lean Mass,2020-10-28,AL,146,2,17.56
462,70,25725,462,F,+/+,21100,Body Weight,2020-11-04,AL,146,2,21.1
462,70,25725,462,F,+/+,1470,Total Fat Mass,2020-11-04,AL,146,2,1.47
462,70,25725,462,F,+/+,17520,Lean Mass,2020-11-04,AL,146,2,17.52
462,21,25725,462,F,+/+,10300,Body Weight,2020-09-16,AL,146,2,10.3
462,21,25725,462,F,+/+,250,Total Fat Mass,2020-09-16,AL,146,2,0.25
462,21,25725,462,F,+/+,7760,Lean Mass,2020-09-16,AL,146,2,7.76
462,77,25725,462,F,+/+,21800,Body Weight,2020-11-11,AL,146,2,21.8
462,77,25725,462,F,+/+,1710,Total Fat Mass,2020-11-11,AL,146,2,1.71
462,77,25725,462,F,+/+,17930,Lean Mass,2020-11-11,AL,146,2,17.93
462,84,25725,462,F,+/+,22300,Body Weight,2020-11-18,AL,146,2,22.3
462,84,25725,462,F,+/+,2260,Total Fat Mass,2020-11-18,AL,146,2,2.26
462,84,25725,462,F,+/+,17770,Lean Mass,2020-11-18,AL,146,2,17.77
462,91,25725,462,F,+/+,22300,Body Weight,2020-11-25,AL,146,2,22.3
462,91,25725,462,F,+/+,1740,Total Fat Mass,2020-11-25,AL,146,2,1.74
462,91,25725,462,F,+/+,18740,Lean Mass,2020-11-25,AL,146,2,18.74
462,98,25725,462,F,+/+,23600,Body Weight,2020-12-02,AL,146,2,23.6
462,98,25725,462,F,+/+,2360,Total Fat Mass,2020-12-02,AL,146,2,2.36
462,98,25725,462,F,+/+,19310,Lean Mass,2020-12-02,AL,146,2,19.31
462,105,25725,462,F,+/+,24200,Body Weight,2020-12-09,AL,146,2,24.2
462,105,25725,462,F,+/+,2200,Total Fat Mass,2020-12-09,AL,146,2,2.2
462,105,25725,462,F,+/+,19660,Lean Mass,2020-12-09,AL,146,2,19.66
462,112,25725,462,F,+/+,24400,Body Weight,2020-12-16,AL,146,2,24.4
462,112,25725,462,F,+/+,2280,Total Fat Mass,2020-12-16,AL,146,2,2.28
462,112,25725,462,F,+/+,19560,Lean Mass,2020-12-16,AL,146,2,19.56
462,119,25725,462,F,+/+,25100,Body Weight,2020-12-23,AL,146,2,25.1
462,119,25725,462,F,+/+,3010,Total Fat Mass,2020-12-23,AL,146,2,3.01
462,119,25725,462,F,+/+,19940,Lean Mass,2020-12-23,AL,146,2,19.94
462,131,25725,462,F,+/+,27600,Body Weight,2021-01-04,AL,146,2,27.6
462,131,25725,462,F,+/+,5320,Total Fat Mass,2021-01-04,AL,146,2,5.32
462,131,25725,462,F,+/+,19920,Lean Mass,2021-01-04,AL,146,2,19.92
462,139,25725,462,F,+/+,26900,Body Weight,2021-01-12,AL,146,2,26.9
462,139,25725,462,F,+/+,3480,Total Fat Mass,2021-01-12,AL,146,2,3.48
462,139,25725,462,F,+/+,20450,Lean Mass,2021-01-12,AL,146,2,20.45
462,146,25725,462,F,+/+,25900,Body Weight,2021-01-19,AL,146,2,25.9
462,146,25725,462,F,+/+,4080,Total Fat Mass,2021-01-19,AL,146,2,4.08
462,146,25725,462,F,+/+,19900,Lean Mass,2021-01-19,AL,146,2,19.9
462,153,25725,462,F,+/+,30300,Body Weight,2021-01-26,AL,146,2,30.3
462,153,25725,462,F,+/+,6560,Total Fat Mass,2021-01-26,AL,146,2,6.56
462,153,25725,462,F,+/+,21830,Lean Mass,2021-01-26,AL,146,2,21.83
462,160,25725,462,F,+/+,30200,Body Weight,2021-02-02,AL,146,2,30.2
462,160,25725,462,F,+/+,7240,Total Fat Mass,2021-02-02,AL,146,2,7.24
462,160,25725,462,F,+/+,20930,Lean Mass,2021-02-02,AL,146,2,20.93
462,167,25725,462,F,+/+,31600,Body Weight,2021-02-09,AL,146,2,31.6
462,167,25725,462,F,+/+,8160,Total Fat Mass,2021-02-09,AL,146,2,8.16
462,167,25725,462,F,+/+,20860,Lean Mass,2021-02-09,AL,146,2,20.86
463,28,25726,463,F,+/+,12800,Body Weight,2020-09-23,AL,146,2,12.8
